sha,message,html_url,repository_id,repository_full_name,repository_private,repository_fork
38d9dafaa3c361331ac03996f8e942055df4842e,"Fuse passes//Summary:/Rather than creating a visitor from each of our composable pass definitions, this diffs combines the passes and create a single visitor.//Care is taken to ensure that the composed visitor is equivalent to the sequence of visitors; this means:/- avoiding pattern matching more than one layer deep in top-down passes (since the AST elements at the next level will not yet have been elaborated)/- breaking some passes into top-down & bottom-up passes where we build the context in the top-down pass but apply the transformation in the bottom-up pass (this lets us do pattern matching more than one layer deep)//The diff also puts the passes into a sensible order:/- canonicalization pass which transform the lowered AST into the form we expect for typing/- passes to replace invalid hints and expressions with markers/- passes which are soley typechecking concerns i.e. elaboration & validation driven by typechecker options//Reviewed By: CatherineGasnier//Differential Revision: D41581813//fbshipit-source-id: 2a21a5e2c0cbe78822ce1ac01b50c25f241b31a2",https://github.com/facebook/hhvm/commit/38d9dafaa3c361331ac03996f8e942055df4842e,455600,facebook/hhvm,False,False
ccc42667e7a24cfca19f1a12733ec8d893cdee5d,Add visitors for children of AST nodes//Summary:/Create a simple visitor pattern in the AST by adding two traits:/* `Visitor` allows callers to provide a callback for each AST node/* `Visitable` allows the visitor pattern to call the same function/  on each field and have it do the right thing.//The visitor is also responsible for visiting its children or terminating/as required (in similar fashion to the Hermes `RecursiveVisitor`).//Reviewed By: tmikov//Differential Revision: D29623394//fbshipit-source-id: fb4dd0e8481c83861f98da0d0bdacc499f2e3a05,https://github.com/facebook/hermes/commit/ccc42667e7a24cfca19f1a12733ec8d893cdee5d,154201259,facebook/hermes,False,False
af1eae9ea313b016f111a25b5252b70aea99aedd,New Props parsing infrastructure for perf improvements: visitor pattern vs random-map-access pattern (BaseTextProps and derived props)//Summary:/See commentary at top of stack.//Changelog: [Added][Fabric] New API for efficient props construction//Reviewed By: javache//Differential Revision: D37051020//fbshipit-source-id: 643e433c0d0590cfcd17bc7a43d105bed6ff12ef,https://github.com/facebook/react-native/commit/af1eae9ea313b016f111a25b5252b70aea99aedd,29028775,facebook/react-native,False,False
2ab585ac26797527da728f52528b9850c09a57b1,New Props parsing infrastructure for perf improvements: visitor pattern vs random-map-access pattern (ScrollViewProps)//Summary:/See commentary at top of stack.//Changelog: [Added][Fabric] New API for efficient props construction//Reviewed By: javache//Differential Revision: D37050961//fbshipit-source-id: 170a09c08d7406b6aac51d7e78cf295a72fdcf91,https://github.com/facebook/react-native/commit/2ab585ac26797527da728f52528b9850c09a57b1,29028775,facebook/react-native,False,False
9f8c45deb7bc0d646fb6884c2d0a978246253cad,New Props parsing infrastructure for perf improvements: visitor pattern vs random-map-access pattern (YogaLayoutableShadowNode / YGStyle)//Summary:/See commentary at top of stack.//Changelog: [Added][Fabric] New API for efficient props construction//Reviewed By: javache//Differential Revision: D37050376//fbshipit-source-id: 2bea35a6d604704cf430bd3b2914988227d1abf8,https://github.com/facebook/react-native/commit/9f8c45deb7bc0d646fb6884c2d0a978246253cad,29028775,facebook/react-native,False,False
7492abc3944e39b1952081132d5e4b35616e3e3e,"Switch coverage_data to collect in static functions//Summary:/I want to add a collector function for `AnnotationCollector`, but/I realized the pattern of using a `collect` method on the classes does/not really allow this. The reason is that we're using inheritance to/inherit behavior and attributes in the `AnnotationCountCollector`/used by `statistics.py`, but overriding `collect` with a different/output type isn't valid in terms of static typing.//(The collector I was trying to add when I realized this problem is/provided by the `collect_function_annotations` function defined/in this commit - that code cannot be implemented as a `collect`/method without introducing type errors).//This suggests that, given our desire to inherit behavior but not/the output data interface, the collect methods don't really belong/on the classes at all; instead I'm making them static module-level/functions.//I think the callsites are easier to read than intantiating a class/and calling collect anyway; the fact that there's a visitor involved/is really an implementation detail rather than something downstream/code really needs to be exposed to.//I'm not updating the `statistics.py` code, which is in maintenance/mode anyway so having collect as a method should be fine there for/the short remaining lifetime of the code.//Reviewed By: grievejia//Differential Revision: D44587343//fbshipit-source-id: efb454c1e39abb2a8f43b22d2fef75be63f4bd7f",https://github.com/facebook/pyre-check/commit/7492abc3944e39b1952081132d5e4b35616e3e3e,110274488,facebook/pyre-check,False,False
6e92d75c3fea93e5d26fe7911e2d3a5e1d6db020,"es6 scope builder: pattern refactoring//Summary:/Refactored pattern visitors to be more principled: there are binding patterns/and assignment patterns, and we carefully thread those through the visitor.//This helps get rid of lexical_* visitor methods, among other things.//Reviewed By: mroch//Differential Revision: D5333196//fbshipit-source-id: 1ac8a9ed186d4c677fa5e3770f3d73cf8ae76373",https://github.com/facebook/flow/commit/6e92d75c3fea93e5d26fe7911e2d3a5e1d6db020,25880891,facebook/flow,False,False
ec35cdb6b45ca1627d71bac9b08d3f47fda9e861,"Move code out of juno_ast lib.rs//Summary:/`lib.rs` was getting to have too much code in it and the public API/was getting muddled by the excess of real code we had to read through.//Clean things up by making new files:/* `node_child.rs` contains the actual `NodeChild` trait and all the/  basic node children: lists, nodes, strings, etc./* `node_enums.rs` contains the trivial enums that we use for things like/  operator kinds, import/export kinds, etc./* `visitor.rs` contains the `Visitor` patterns and their helpers.//`lib.rs` now more clearly designates the public API for the `juno_ast`/crate and we should continue to ensure that it contains no code.//All the movement is invisible to any users of the crate, as the public/API is completely unchanged.//Reviewed By: tmikov//Differential Revision: D37698636//fbshipit-source-id: 1f6f0800169ff3a466d607286b3b8baa427ee432",https://github.com/facebook/hermes/commit/ec35cdb6b45ca1627d71bac9b08d3f47fda9e861,154201259,facebook/hermes,False,False
211e027869b56ac9863783fb7e2c6485b26890d9,"Reduce stack frame size of Visitor::recurse() impls//Summary:/Most of the stack bloat in hackc closure_convert comes from various Visitor/impls for enum node types, especially Expr_. These are code generated to look like://  fn recurse(...) -> Result<(), E> {/    match self {/      Variant1(a) => {/        a.0.accept(v, c)?;/        .../        a.n.accept(v, c)?;/        Ok(())/      }/      .../    }/  }//There are several contributors to stack bloat in mode/dbg builds:/ 1. in dbg builds, each arm contributes to the frame size, but only 1 is active at runtime/ 2. each occurance of `?` and `Ok(())` contributes O(sizeof(E)) to the frame size. In closure_convert,/E = `emitter::instruction_sequence::Error`, which is somewhat bloaty (approximately 8x64 bit words)./We see a much larger stack frame compared to elaborate_namespace_visitor, where E =`()`./ 3. The final Ok(()) of each arm is unnecessary; we can tail-call the final accept() instead.//This diff addresses (1) and (3) by changing the oxidized code gen to use helper functions/when there are more than two accept()s in an enum match, and tail-call the last accept()/when there is at least one (in pattern matches and struct nodes).//Differential Revision: D34851838//fbshipit-source-id: ad64a865857a74d9d5f62872a0a26fb8e249af60",https://github.com/facebook/hhvm/commit/211e027869b56ac9863783fb7e2c6485b26890d9,455600,facebook/hhvm,False,False
67175ce898975601acd8e8b73c1bb922cf4cb445,"Use linked list for node list storage//Summary:/Remove the `Vec`s from the AST by using a simple linked list for/`NodeList` instead. At the moment, there's no reason for a doubly linked/list due to the immutability of the AST, so it's only singly linked but/can be changed in the future.//A non-empty `NodeList` is created via `from_iter`, allowing flexibility/for the caller in creation. `NodeList::from_iter` is the only function/that calls `Context::append_list_element`, which is the only means/of modifying a `NodeList`. Thus, `NodeList`s are immutable after/creation, from the perspective of the user.//Storage for the links is separate from the main node storage, to avoid/extra overhead as most nodes won't be elements of a `NodeList`.//Introduce a `mark_lists` function on `Node` in order to mark the/actual list elements. This is necessary because the existing visitor/pattern only visits `Node`s, so we need a way to visit `NodeListElement`/to set the mark bits. `mark_lists` is non-recursive, so it's just a/helper function to mark all the elements.//NOTE: Not all locations are converted to use the linked lists yet:/in particular, the mutable visitor uses `Vec`s to communicate expansion./Still have to figure out a good way to handle that.//Reviewed By: tmikov//Differential Revision: D34585094//fbshipit-source-id: a7492934953a415c40dd7eea9b150ab462cd3ad6",https://github.com/facebook/hermes/commit/67175ce898975601acd8e8b73c1bb922cf4cb445,154201259,facebook/hermes,False,False
