sha,message,html_url,repository_id,repository_full_name,repository_private,repository_fork
284da7c9d57b33abce253aed5fc19b02898f6e0c, chore(FluentProvider): implement useContextValues() pattern (#19341)//* chore(FluentProvider): implement useContextValues() pattern////* Change files////* Update packages/react-provider/src/components/FluentProvider/useFluentProviderContextValues.test.ts////Co-authored-by: ling1726 <lingfan.gao@microsoft.com>////* fix state////Co-authored-by: ling1726 <lingfan.gao@microsoft.com>,https://github.com/microsoft/fluentui/commit/284da7c9d57b33abce253aed5fc19b02898f6e0c,60537144,microsoft/fluentui,False,False
f438da600091adb8fee45a029db9aea70049d26f,Update Echobot to use Corebot state pattern (#1229)//* Update Echobot to use Corebot state pattern////* Fix Param description,https://github.com/microsoft/BotBuilder-Samples/commit/f438da600091adb8fee45a029db9aea70049d26f,68730444,microsoft/BotBuilder-Samples,False,False
9a197208c06356c5cdd03428ed08ecce1bec3c91,Fix zero or one when pattern contains loop back to start (#144)//* Fix ZeroOrOne when there are states transitioning back to the start state////* clean up,https://github.com/microsoft/Trill/commit/9a197208c06356c5cdd03428ed08ecce1bec3c91,150474379,microsoft/Trill,False,False
b99bd771626fbbf8b9b29ce312d4151968796826,"[mlir][Pattern] Refactor the Pattern class into a ""metadata only"" class//The Pattern class was originally intended to be used for solely matching operations, but that use never materialized. All of the pattern infrastructure uses RewritePattern, and the infrastructure for pure matching(Matchers.h) is implemented inline. This means that this class isn't a useful abstraction at the moment, so this revision refactors it to solely encapsulate the ""metadata"" of a pattern. The metadata includes the various state describing a pattern; benefit, root operation, etc. The API on PatternApplicator is updated to now operate on `Pattern`s as nothing special from `RewritePattern` is necessary.//This refactoring is also necessary for the upcoming use of PDL patterns alongside C++ rewrite patterns.//Differential Revision: https://reviews.llvm.org/D86258",https://github.com/microsoft/checkedc-clang/commit/b99bd771626fbbf8b9b29ce312d4151968796826,60645050,microsoft/checkedc-clang,False,False
3569dd5ff1c0f10e658131cf6a1d7fb18c4d1914,"make all onTurnError functions consistent (#967)//- use the load, clear, save pattern for samples that use state",https://github.com/microsoft/BotBuilder-Samples/commit/3569dd5ff1c0f10e658131cf6a1d7fb18c4d1914,68730444,microsoft/BotBuilder-Samples,False,False
4514d900b0dc8752e9dd96ce40984590eea2de91,Hoists visual editor selection state to Shell state (#1278)//* merge focused & drag selection as onSelect input////* add `focusedActions` as new shell state////* consume `focusedActions` in visual editor////* generate correct select ids in ObiEditor hook////* remove anti-pattern usage in ShellApi////* hoists 'selection' to Shell state////* consume the newly added 'visualEditorSelection' state in design page////* change editor selection judgement////* Fix bas merge,https://github.com/microsoft/BotFramework-Composer/commit/4514d900b0dc8752e9dd96ce40984590eea2de91,170615717,microsoft/BotFramework-Composer,False,False
cd4f38579576348d74c474329764dd969808009d,[PowerPC][NFC] Explicitly state types on FP SDAG patterns in anticipation of adding the f128 type//llvm-svn: 327319,https://github.com/microsoft/checkedc-clang/commit/cd4f38579576348d74c474329764dd969808009d,60645050,microsoft/checkedc-clang,False,False
6cc9786c3e47a6531c52e947d2c4d26315102810,"Uniformize access pattern to state.//We seem to be using *& quite consistently across the codebase./Replacing 2 occurences of **.//With this, `grep -R ""\*\*"" .` does not return instances of/accesses  to state anymore.//PiperOrigin-RevId: 210385345",https://github.com/microsoft/checkedc-clang/commit/6cc9786c3e47a6531c52e947d2c4d26315102810,60645050,microsoft/checkedc-clang,False,False
eb6698572623f7f704596949bfc2a6bdcc7940d1,[UpdateCCTestChecks] Detect function mangled name on separate line//Sometimes functions with large comment blocks in front of them have their/declarations output on several lines by c-index-test.  Hence the one-line/function name/line/mangled pattern will not work to detect them.  Break the/pattern up into two patterns and keep state after seeing the name/line/information until we finally see the mangled name.//Differential Revision: https://reviews.llvm.org/D68272//llvm-svn: 374078,https://github.com/microsoft/checkedc-clang/commit/eb6698572623f7f704596949bfc2a6bdcc7940d1,60645050,microsoft/checkedc-clang,False,False
1ba5ea67a30170053964a28f2f47aea4bb7f5ff1,"[mlir] Add a hook for initializing passes before execution and use it in the Canonicalizer//This revision adds a new `initialize(MLIRContext *)` hook to passes that allows for them to initialize any heavy state before the first execution of the pass. A concrete use case of this is with patterns that rely on PDL, given that PDL is compiled at run time it is imperative that compilation results are cached as much as possible. The first use of this hook is in the Canonicalizer, which has the added benefit of reducing the number of expensive accesses to the context when collecting patterns.//Differential Revision: https://reviews.llvm.org/D93147",https://github.com/microsoft/checkedc-clang/commit/1ba5ea67a30170053964a28f2f47aea4bb7f5ff1,60645050,microsoft/checkedc-clang,False,False
fa8cbfd8e84fb653ecb5f23fd506b39e58118dcb,Reduce the amount of state in the lowering code and drop old pattern ISel functions//llvm-svn: 30881,https://github.com/microsoft/checkedc-clang/commit/fa8cbfd8e84fb653ecb5f23fd506b39e58118dcb,60645050,microsoft/checkedc-clang,False,False
37d4d3bb4daf409102237132ae8e1db250da83be,"[lldb] [test/Register] Use initial state for write tests//Reset registers to their 'initial' state instead of a semi-random/pattern in write tests.  While the latter might have been helpful/while debugging failures (i.e. to distinguish unmodified registers/from mistakenly written zeroes), the former makes it possible to test/whether xstate_bv field is written correctly when using XSAVE.//With this change, the four relevant tests start failing on NetBSD/without D90105.//Differential Revision: https://reviews.llvm.org/D90114",https://github.com/microsoft/checkedc-clang/commit/37d4d3bb4daf409102237132ae8e1db250da83be,60645050,microsoft/checkedc-clang,False,False
e298e91a06df38fd624f9d2771909db07e937f05,Task/msal2 auth (#18)//* feat: upgrade to @azure/msal-browser////* chore: update readme to list msal-interactor package////* fix: readme typo////* refactor: MsalInteractor singleton////- remove duplicate singleton/instance state.////* chore: interactively bump package version////* refactor: msal-interactor////- use public constructor instead of singleton pattern.////* fix: spelling and add jsdoc comments,https://github.com/microsoft/essex-toolkit/commit/e298e91a06df38fd624f9d2771909db07e937f05,267420737,microsoft/essex-toolkit,False,False
6ce01cdcb48c67f3aec98423e0c1de077b234894,"Workaround for new OpenXR issue.  (#187)//* Workaround for new OpenXR issue. OpenXR is now returning a session subsystem, but the session always (incorrectly) reports tracking state = None. Ignoring.////* Update UPM generation files to v1.4.1.////* Add 1 second delay in bootstrap to give ASA Spatial Anchor Manager time to finish starting before trying to utilize it.////* Conditionally for Unity 2020.4 or newer, switch to new AddComponent<ARAnchor> pattern, from old anchrMgr.AddAnchor().//It looks like the AddComponent<ARAnchor> started working sometime between U2020.3.2f1 (doesn't work) and U2020.3.8f1 (does work).////* Update supported versions for ASA.",https://github.com/microsoft/MixedReality-WorldLockingTools-Unity/commit/6ce01cdcb48c67f3aec98423e0c1de077b234894,187043415,microsoft/MixedReality-WorldLockingTools-Unity,False,False
