sha,message,html_url,repository_id,repository_full_name,repository_private,repository_fork
dc5812c083e967b2adf1c085422d6539e2f409b3,Refresh list of interpreters if python env is created in workspace (#3024)//* Refresh list of interpreters if venv is created in workspace//* Remove check//* Add tests//* Add news entry//* Skip test if not unit test//* Add functional tests//* Get DI container from Extension api//* Use RelativePattern as pattern string does not work on Windows//* Dynamic venv dirs//* Skip python 2,https://github.com/microsoft/vscode-jupyter/commit/dc5812c083e967b2adf1c085422d6539e2f409b3,294546561,microsoft/vscode-jupyter,False,False
dc5812c083e967b2adf1c085422d6539e2f409b3,Refresh list of interpreters if python env is created in workspace (#3024)//* Refresh list of interpreters if venv is created in workspace//* Remove check//* Add tests//* Add news entry//* Skip test if not unit test//* Add functional tests//* Get DI container from Extension api//* Use RelativePattern as pattern string does not work on Windows//* Dynamic venv dirs//* Skip python 2,https://github.com/microsoft/vscode-python/commit/dc5812c083e967b2adf1c085422d6539e2f409b3,106462765,microsoft/vscode-python,False,True
d289a97f91443177b605926668512479c2cee37b,"[mlir][PDL] Add a PDL Interpreter Dialect//The PDL Interpreter dialect provides a lower level abstraction compared to the PDL dialect, and is targeted towards low level optimization and interpreter code generation. The dialect operations encapsulates low-level pattern match and rewrite ""primitives"", such as navigating the IR (Operation::getOperand), creating new operations (OpBuilder::create), etc. Many of the operations within this dialect also fuse branching control flow with some form of a predicate comparison operation. This type of fusion reduces the amount of work that an interpreter must do when executing.//An example of this representation is shown below://```mlir/// The following high level PDL pattern:/pdl.pattern : benefit(1) {/  %resultType = pdl.type/  %inputOperand = pdl.input/  %root, %results = pdl.operation ""foo.op""(%inputOperand) -> %resultType/  pdl.rewrite %root {/    pdl.replace %root with (%inputOperand)/  }/}//// May be represented in the interpreter dialect as follows:/module {/  func @matcher(%arg0: !pdl.operation) {/    pdl_interp.check_operation_name of %arg0 is ""foo.op"" -> ^bb2, ^bb1/  ^bb1:/    pdl_interp.return/  ^bb2:/    pdl_interp.check_operand_count of %arg0 is 1 -> ^bb3, ^bb1/  ^bb3:/    pdl_interp.check_result_count of %arg0 is 1 -> ^bb4, ^bb1/  ^bb4:/    %0 = pdl_interp.get_operand 0 of %arg0/    pdl_interp.is_not_null %0 : !pdl.value -> ^bb5, ^bb1/  ^bb5:/    %1 = pdl_interp.get_result 0 of %arg0/    pdl_interp.is_not_null %1 : !pdl.value -> ^bb6, ^bb1/  ^bb6:/    pdl_interp.record_match @rewriters::@rewriter(%0, %arg0 : !pdl.value, !pdl.operation) : benefit(1), loc([%arg0]), root(""foo.op"") -> ^bb1/  }/  module @rewriters {/    func @rewriter(%arg0: !pdl.value, %arg1: !pdl.operation) {/      pdl_interp.replace %arg1 with(%arg0)/      pdl_interp.return/    }/  }/}/```//Differential Revision: https://reviews.llvm.org/D84579",https://github.com/microsoft/checkedc-clang/commit/d289a97f91443177b605926668512479c2cee37b,60645050,microsoft/checkedc-clang,False,False
47c6f6d43df659cdeb4b2051a68846e36259cca1,Decoupling of lock-related code from the core of ScriptInterpreterPython. All that concerns locking the Python interpreter is now delegated to the internal ScriptInterpreterPython::Locker class. Several changes in ScriptInterpreterPython to accommodate this new pattern.//llvm-svn: 142802,https://github.com/microsoft/checkedc-clang/commit/47c6f6d43df659cdeb4b2051a68846e36259cca1,60645050,microsoft/checkedc-clang,False,False
8a1ca2cd347cf80b377b36d1a7af3f31ec5b575e,"[mlir] Add a conversion pass between PDL and the  PDL Interpreter Dialect//The conversion between PDL and the interpreter is split into several different parts./** The Matcher://The matching section of all incoming pdl.pattern operations is converted into a predicate tree and merged. Each pattern is first converted into an ordered list of predicates starting from the root operation. A predicate is composed of three distinct parts:/* Position/  - A position refers to a specific location on the input DAG, i.e. an/    existing MLIR entity being matched. These can be attributes, operands,/    operations, results, and types. Each position also defines a relation to/    its parent. For example, the operand `[0] -> 1` has a parent operation/    position `[0]` (the root)./* Question/  - A question refers to a query on a specific positional value. For/  example, an operation name question checks the name of an operation/  position./* Answer/  - An answer is the expected result of a question. For example, when/  matching an operation with the name ""foo.op"". The question would be an/  operation name question, with an expected answer of ""foo.op"".//After the predicate lists have been created and ordered(based on occurrence of common predicates and other factors), they are formed into a tree of nodes that represent the branching flow of a pattern match. This structure allows for efficient construction and merging of the input patterns. There are currently only 4 simple nodes in the tree:/* ExitNode: Represents the termination of a match/* SuccessNode: Represents a successful match of a specific pattern/* BoolNode/SwitchNode: Branch to a specific child node based on the expected answer to a predicate question.//Once the matcher tree has been generated, this tree is walked to generate the corresponding interpreter operations.// ** The Rewriter:/The rewriter portion of a pattern is generated in a very straightforward manor, similarly to lowerings in other dialects. Each PDL operation that may exist within a rewrite has a mapping into the interpreter dialect. The code for the rewriter is generated within a FuncOp, that is invoked by the interpreter on a successful pattern match. Referenced values defined in the matcher become inputs the generated rewriter function.//An example lowering is shown below://```mlir/// The following high level PDL pattern:/pdl.pattern : benefit(1) {/  %resultType = pdl.type/  %inputOperand = pdl.input/  %root, %results = pdl.operation ""foo.op""(%inputOperand) -> %resultType/  pdl.rewrite %root {/    pdl.replace %root with (%inputOperand)/  }/}//// is lowered to the following:/module {/  // The matcher function takes the root operation as an input./  func @matcher(%arg0: !pdl.operation) {/    pdl_interp.check_operation_name of %arg0 is ""foo.op"" -> ^bb2, ^bb1/  ^bb1:/    pdl_interp.return/  ^bb2:/    pdl_interp.check_operand_count of %arg0 is 1 -> ^bb3, ^bb1/  ^bb3:/    pdl_interp.check_result_count of %arg0 is 1 -> ^bb4, ^bb1/  ^bb4:/    %0 = pdl_interp.get_operand 0 of %arg0/    pdl_interp.is_not_null %0 : !pdl.value -> ^bb5, ^bb1/  ^bb5:/    %1 = pdl_interp.get_result 0 of %arg0/    pdl_interp.is_not_null %1 : !pdl.value -> ^bb6, ^bb1/  ^bb6:/    // This operation corresponds to a successful pattern match./    pdl_interp.record_match @rewriters::@rewriter(%0, %arg0 : !pdl.value, !pdl.operation) : benefit(1), loc([%arg0]), root(""foo.op"") -> ^bb1/  }/  module @rewriters {/    // The inputs to the rewriter from the matcher are passed as arguments./    func @rewriter(%arg0: !pdl.value, %arg1: !pdl.operation) {/      pdl_interp.replace %arg1 with(%arg0)/      pdl_interp.return/    }/  }/}/```//Differential Revision: https://reviews.llvm.org/D84580",https://github.com/microsoft/checkedc-clang/commit/8a1ca2cd347cf80b377b36d1a7af3f31ec5b575e,60645050,microsoft/checkedc-clang,False,False
abfd1a8b3bc5ad8516a83c3ae7ba9f16032525ad,"[mlir][PDL] Add support for PDL bytecode and expose PDL support to OwningRewritePatternList//PDL patterns are now supported via a new `PDLPatternModule` class. This class contains a ModuleOp with the pdl::PatternOp operations representing the patterns, as well as a collection of registered C++ functions for native constraints/creations/rewrites/etc. that may be invoked via the pdl patterns. Instances of this class are added to an OwningRewritePatternList in the same fashion as C++ RewritePatterns, i.e. via the `insert` method.//The PDL bytecode is an in-memory representation of the PDL interpreter dialect that can be efficiently interpreted/executed. The representation of the bytecode boils down to a code array(for opcodes/memory locations/etc) and a memory buffer(for storing attributes/operations/values/any other data necessary). The bytecode operations are effectively a 1-1 mapping to the PDLInterp dialect operations, with a few exceptions in cases where the in-memory representation of the bytecode can be more efficient than the MLIR representation. For example, a generic `AreEqual` bytecode op can be used to represent AreEqualOp, CheckAttributeOp, and CheckTypeOp.//The execution of the bytecode is split into two phases: matching and rewriting. When matching, all of the matched patterns are collected to avoid the overhead of re-running parts of the matcher. These matched patterns are then considered alongside the native C++ patterns, which rewrite immediately in-place via `RewritePattern::matchAndRewrite`,  for the given root operation. When a PDL pattern is matched and has the highest benefit, it is passed back to the bytecode to execute its rewriter.//Differential Revision: https://reviews.llvm.org/D89107",https://github.com/microsoft/checkedc-clang/commit/abfd1a8b3bc5ad8516a83c3ae7ba9f16032525ad,60645050,microsoft/checkedc-clang,False,False
d8b840d50c3b10bfd6ac4fabf2d07c1de0759cbc,1944 Crash in analyzer when analyzing Jython/Replaces callable specializations with safer pattern.//1945 Scrapers do not support Jython/Adds import of __builtin__/builtins as __builtins__ if necessary to BuiltinScraper.py./Removes type check from generate_module().//1977 Lambdas in annotations not correctly added to AST/Ensures PythonNameBinder correctly adds annotations to the AST./Fixes parser including return annotation span in function body./Adds tests for annotations.//Adds Jython as a detectable interpreter for tests./Fixes ProcessOutputTests to try all available interpreters./Adds null checks to PythonToolsInstallPath.GetFromRegistry/Adds missing CPython 3.4 test,https://github.com/microsoft/PTVS/commit/d8b840d50c3b10bfd6ac4fabf2d07c1de0759cbc,32487763,microsoft/PTVS,False,False
ff2743bf047deac7ef6cc6c3efd30ff05e55b2ad,"[libTooling] In Transformer, allow atomic changes to span multiple files.//Summary:/Currently, all changes returned by a single application of a rule must fit in/one atomic change and therefore must apply to one file. However, there are/patterns in which a single rule will want to modify multiple files; for example,/a header and implementation to change a declaration and its definition. This/patch relaxes Transformer, libTooling's interpreter of RewriteRules, to support/multiple changes.//Reviewers: gribozavr//Subscribers: mgrang, jfb, cfe-commits//Tags: #clang//Differential Revision: https://reviews.llvm.org/D80239",https://github.com/microsoft/checkedc-clang/commit/ff2743bf047deac7ef6cc6c3efd30ff05e55b2ad,60645050,microsoft/checkedc-clang,False,False
850de7171cb5a56afc31ee1359462266e117292c,"Merge back from release to main (#14758)//* Cherry pick from main (#14644)////* Update shipped wheels version (#14615)////* Update shipped wheels version////* News item////* Remove redundant files (#14620)////* Add extension dependencies at build time (#14636)////* Use Node 12.15 in Insiders and Release GitHub Actions (#14641)////* Use Node 12.15 on all Insiders and Release GitHub Actions jobs (#14642)////Co-authored-by: Joyce Er <joyceerhuiling@gmail.com>////* Cherry pic fixes into release for tests. (#14673)////* Added FSWatching base class and made related changes (#14605)////* Add FSWatching locator base class////* Correct glob pattern to not match python3.2whoa////* Add documentation of python binary watcher////* Fix lint errors////* Update ignore list////* Add disposable registry////* Modify FSWatching Locator////* Code reviews////* Use string[]////* Remove list disposable getter////* Fix failing global virtual env watcher tests (#14633)////Co-authored-by: Kartik Raj <karraj@microsoft.com>////* Version, change log and cherrypicks for nov release (#14696)////* change log updates////* Update gifs////* Fix for interpreter selection (#14693)////* Fix for interpreter selection////* Fix linting errors////* Minor tweak to property removal////* Cherry pick ""Bind function to correct this for workspace syms"" (#14743)////* Fix #14674: Enable overriding ""pythonPath"" in the launcher////Fix #12462: Update launch.json schema to add ""python"" and remove ""pythonPath""////Split the ""pythonPath"" debug property into ""python"", ""debugAdapterPython"", and ""debugLauncherPython"".////Do most debug config validation on fully expanded property values via resolveDebugConfigurationWithSubstitutedVariables().////Add fixups for legacy launch.json with ""pythonPath"".////* Point release change log and version update (#14750)////* Point release change log and version update////* Fix process picker (#14700)////* Workaround VSCode bug for process picker////* Fix how we pass in icons to VSCode////* update change log with cherry pick////Co-authored-by: Kartik Raj <karraj@microsoft.com>////Co-authored-by: Joyce Er <joyceerhuiling@gmail.com>//Co-authored-by: Kartik Raj <karraj@microsoft.com>//Co-authored-by: Jake Bailey <5341706+jakebailey@users.noreply.github.com>//Co-authored-by: Pavel Minaev <pminaev@microsoft.com>",https://github.com/microsoft/vscode-python/commit/850de7171cb5a56afc31ee1359462266e117292c,106462765,microsoft/vscode-python,False,True
360cc3188db5f5b65c7fcddba0b2e38fd3483d15,"Implementing the notion of externally-acquirable ScriptInterpreter lock/With this notion, if parties outside the ScriptInterpreter itself need to acquire a lock on script APIs, they can do so by a pattern like this://{/auto lock = interpeter->AcquireInterpreterLock();/// do whatever you need to do.../} // lock will automatically be released here//This might be useful for classes that use the Python convenience objects (e.g. PythonDictionary) to ensure they keep the underlying interpreter in a safe and controlled condition while they call through the C API functions/Of course, the ScriptInterpreter still manages its internal locking correctly when necessary :-)//llvm-svn: 178189",https://github.com/microsoft/checkedc-clang/commit/360cc3188db5f5b65c7fcddba0b2e38fd3483d15,60645050,microsoft/checkedc-clang,False,False
