sha,message,html_url,repository_id,repository_full_name,repository_private,repository_fork
49e20f6e7278fa8753a0acf97e55b92f4faffe09,Update content/BCPatterns/event-bridge-pattern/index.md//Co-authored-by: Christian Bräunlich <sundowneffect@gmail.com>,https://github.com/microsoft/alguidelines/commit/49e20f6e7278fa8753a0acf97e55b92f4faffe09,424701451,microsoft/alguidelines,False,False
f516a03c01b82fcc45fec792b5dfd792f9e06a83,Merge pull request #317 from jterry75/simplify_request_return//Simplify the bridge request/return pattern,https://github.com/microsoft/opengcs/commit/f516a03c01b82fcc45fec792b5dfd792f9e06a83,95602435,microsoft/opengcs,False,False
9c3739ba9767038d5af24f37621dc01fba9c477c,"Bridge the CF Collections subproj into NS/- Bridge NS(Mutable)Data, NSCountedSet/- Clean up other collections that were previously bridged/- Add further helper macros for the general class cluster/bridging pattern/- Add unit tests based on the reference platform",https://github.com/microsoft/WinObjC/commit/9c3739ba9767038d5af24f37621dc01fba9c477c,37950166,microsoft/WinObjC,False,False
379e9f63454781bf7cc9900de0dca47a118b23eb,Simplify the bridge request/return pattern//This change makes it easier for the rquest/response pattern to return a result/or error. This is perferred over the w.Write and w.Error pattern where a/response must be written and then an early return. This makes the code easier/to read and control flow easier to understand.,https://github.com/microsoft/opengcs/commit/379e9f63454781bf7cc9900de0dca47a118b23eb,95602435,microsoft/opengcs,False,False
97a7e8bed8f529885cb079904c152883166ddf3a,"Implements the async bridge loop//Implements the async bridge/Implements the bridge multiplexer/Removes any waiting between commands in favor of a channel writer per request/Fixes the ""RegisterExitHook"" pattern in favor of a single channel writer on an async goroutine/Temporarily disables the bridge_test suite put puts in place bridge unit tests. These will be moved when the handler funcs are pulled off of the bridge in the second change.",https://github.com/microsoft/opengcs/commit/97a7e8bed8f529885cb079904c152883166ddf3a,95602435,microsoft/opengcs,False,False
97a7e8bed8f529885cb079904c152883166ddf3a,"Implements the async bridge loop//Implements the async bridge/Implements the bridge multiplexer/Removes any waiting between commands in favor of a channel writer per request/Fixes the ""RegisterExitHook"" pattern in favor of a single channel writer on an async goroutine/Temporarily disables the bridge_test suite put puts in place bridge unit tests. These will be moved when the handler funcs are pulled off of the bridge in the second change.",https://github.com/microsoft/hcsshim/commit/97a7e8bed8f529885cb079904c152883166ddf3a,38258831,microsoft/hcsshim,False,False
e2435d69204c1f041e5742cac9af301021afa46f,"drm/bridge: dw-mipi-dsi.c: Add VPG runtime config through debugfs//Add support for the video pattern generator (VPG) BER pattern mode and/configuration in runtime.//This enables using the debugfs interface to manipulate the VPG after/the pipeline is set./Also, enables the usage of the VPG BER pattern.//Changes in v2:/  - Added VID_MODE_VPG_MODE/  - Solved incompatible return type on __get and __set//Reported-by: kbuild test robot <lkp@intel.com>/Reported-by: Adrian Pop <pop.adrian61@gmail.com>/Signed-off-by: Angelo Ribeiro <angelo.ribeiro@synopsys.com>/Tested-by: Yannick Fertre <yannick.fertre@st.com>/Tested-by: Adrian Pop <pop.adrian61@gmail.com>/Acked-by: Neil Armstrong <narmstrong@baylibre.com>/Cc: Gustavo Pimentel <gustavo.pimentel@synopsys.com>/Cc: Joao Pinto <jpinto@synopsys.com>/Cc: Jose Abreu <jose.abreu@synopsys.com>/Signed-off-by: Neil Armstrong <narmstrong@baylibre.com>/Link: https://patchwork.freedesktop.org/patch/msgid/a809feb7d7153a92e323416f744f1565e995da01.1586180592.git.angelo.ribeiro@synopsys.com",https://github.com/microsoft/WSL2-Linux-Kernel/commit/e2435d69204c1f041e5742cac9af301021afa46f,187922067,microsoft/WSL2-Linux-Kernel,False,False
33f290811d4c1a09c4e92f5bf0458525835dbcba,drm/bridge: dw-mipi-dsi: Use kmemdup cf. kmalloc+memcpy//kmemdup can be used instead of kmalloc+memcpy. Replace an occurrence of/this pattern.//Issue identified with Coccinelle.//Signed-off-by: Alex Dewar <alex.dewar90@gmail.com>/Acked-by: Neil Armstrong <narmstrong@baylibre.com>/Signed-off-by: Neil Armstrong <narmstrong@baylibre.com>/Link: https://patchwork.freedesktop.org/patch/msgid/20200909190213.156302-1-alex.dewar90@gmail.com,https://github.com/microsoft/WSL2-Linux-Kernel/commit/33f290811d4c1a09c4e92f5bf0458525835dbcba,187922067,microsoft/WSL2-Linux-Kernel,False,False
bfe8136caf389c2c306e83663c43926ae1ee6230,"Adjust strategy for bridging to work better for mutability//Description:/Instead of doing object substitution on alloc, move to doing it on init./This pattern is a bit more convoluted but allows us to correctly differentiate between mutable and immutable/calls in the concrete classes.//How verified:/UTs for NSArray and NSDictionary pass//Reviewed-by: jihua",https://github.com/microsoft/WinObjC/commit/bfe8136caf389c2c306e83663c43926ae1ee6230,37950166,microsoft/WinObjC,False,False
0adda1e4d47a836275fb0baabf98c402759f385f,"[x86] Adjust the patterns for lowering X86vzmovl nodes which don't/perform a load to use blendps rather than movss when it is available.//For non-loads, blendps is *much* faster. It can execute on two ports in/Sandy Bridge and Ivy Bridge, and *three* ports on Haswell. This fixes/one of the ""regressions"" from aggressively taking the ""insertion"" path/in the new vector shuffle lowering.//This does highlight one problem with blendps -- it isn't commuted as/heavily as it should be. That's future work though.//llvm-svn: 219022",https://github.com/microsoft/checkedc-clang/commit/0adda1e4d47a836275fb0baabf98c402759f385f,60645050,microsoft/checkedc-clang,False,False
